VALUE	VALUE_SAVED	NAME	DESCRIPTION	UNIT	TYPE	TYPE_ID	VISIBLE	STATECHART	INSTANCE	LOWER_LIMIT	UPPER_LIMIT	VALIDATE	ID	INSTANCE_ID	STATECHART_ID	SET_ID	SET_ID_SAVED
0	0	Limits Softmotion Positive Software limit enable	Enable positive software limit in softmotion. Over this limit the axis does not allow any movement.		BOOLEAN	1	1	MainAxis	Elevation	0.1	28	1	1364	53	25	46	0
93.0000000000	93.0000000000	Limits Softmotion Positive Software limit value	Vaue for softmotion Positive software limit. \nOver this limit the axis does not allow any movement. This limit must allow all desired movements, also maintenance movements to safety limits	deg	DOUBLE	2	1	MainAxis	Elevation	-200	-275	0	1365	53	25	46	0
0.2000000000	0.2000000000	OVERRIDE Default Acceleration	Default acceleration when a safety override of limit swithes is active	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	0.1	1	1	1293	53	25	46	0
1.0000000000	1.0000000000	OVERRIDE Default Jerk	Default jerk when a safety override of limit swithes is active	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	0.1	28	1	1294	53	25	46	0
0.1000000000	0.1000000000	OVERRIDE Default Velocity	Default velocity when a safety limit switch is overrided	deg/s	DOUBLE	2	0	MainAxis	Elevation	0.05	0.2	0	1295	53	25	46	0
0.5000000000	0.5000000000	OVERRIDE Max Acceleration	Maximun allowed acceleration when a safety override of limit swithes is active	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	0.1	1	1	1296	53	25	46	0
28.0000000000	28.0000000000	OVERRIDE Max Jerk	Maximun jerk when a safety override of limit swithes is active	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	0.1	28	1	1297	53	25	46	0
0.1000000000	0.1000000000	OVERRIDE Max Velocity	Maximun allowed velocity when a safety limit switch is overrided	deg/s	DOUBLE	2	0	MainAxis	Elevation	0.05	0.2	0	1298	53	25	46	0
2	2	Softmotion Error Stop acceleration	This acceleration will be applied when the softmotion axis detects a fault, like overspeed or following error	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1349	53	25	46	0
24.0000000000	24.0000000000	Softmotion Error Stop jerk	This jerk will be applied when the softmotion axis detects a fault, like overspeed or following error	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1350	53	25	46	0
1000.0000000000	1000.0000000000	Softmotion In position buffer size	This value manage the buffer size to caculate the position rms value that is used for In position event		DOUBLE	2	1	MainAxis	Elevation	4	12	0	1427	53	25	0	0
0.0001000000	0.0001000000	Softmotion In position Hysteresis	This value added to the Softmotion In position Margin determines when the in position is set to false	deg	DOUBLE	2	1	MainAxis	Elevation	4	12	0	1426	53	25	0	0
0.0010000000	0.0010000000	Softmotion In position Margin	This value will indicate when the softmotion axis indicates that the axis in desired position	deg	DOUBLE	2	1	MainAxis	Elevation	4	12	0	713	53	25	46	0
5.5000000000	5.5000000000	Softmotion max acceleration	This acceleration is the maximun available acceleration for the axis.	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1373	53	25	46	0
25.0000000000	25.0000000000	Softmotion max jerk	This jerk is the maximun available jerk for the axis.	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1374	53	25	46	0
5.5000000000	5.5000000000	Softmotion max speed	This speed is the maximun available speed for the axis.	deg/s	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1375	53	25	46	0
24000.0000000000	24000.0000000000	Softmotion Maximum Torque Per Drive	The maximum allowed torque per drive. The system will not allow that command to each drive goes over this value	Nm	DOUBLE	2	0	MainAxis	Elevation	4000	24000	1	601	53	25	46	0
5.0000000000	5.0000000000	Softmotion Minimun drives for no fault	Bellow this limit the axis will be in fault		DOUBLE	2	0	MainAxis	Elevation	3	12	1	412	53	25	46	0
5000.0000000000	5000.0000000000	Softmotion No received Data Counter Alarm Value	Above this number the  sotmotion driver is in fault. Its time, no new data is received from encoder an internal counter increases its value by 1000, decresing by 1 each no problem iteration		DOUBLE	2	0	MainAxis	Elevation	4	12	0	414	53	25	46	0
3001.0000000000	3001.0000000000	Softmotion No received Data Counter Warning Value	Above this number the sotmotion driver send a warning. Its time, no new data is received from encoder an internal counter increases its value by 1000, decresing by 1 each no problem iteration		DOUBLE	2	0	MainAxis	Elevation	4	12	0	416	53	25	46	0
390.0000000000	390.0000000000	Softmotion Number of Electric Turns	Number of electrica turns in for the axis. This is the number of poles		DOUBLE	2	0	MainAxis	Elevation	4	12	0	524	53	25	46	0
1	1	Softmotion Speed From Position	If true the speed is calculated from position data, otherwise the EIB speed will be used		BOOLEAN	1	0	MainAxis	Elevation	4	12	0	422	53	25	46	0
1.0000000000	1.0000000000	Softmotion Tracking margin acceleration	This acceleration is the margin available acceleration when axis is in tracking mode. This is used by tracking algorithm from the maximun available for tracking/slewing when slewing.	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1351	53	25	46	0
9.0000000000	9.0000000000	Softmotion Tracking margin jerk	This acceleration is the margin available jerk when axis is in tracking mode. This is used by tracking algorithm from the maximun available for tracking/slewing when slewing.	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1352	53	25	46	0
1.0000000000	1.0000000000	Softmotion Tracking margin speed	This acceleration is the margin available jerk when axis is in tracking mode. This is used by tracking algorithm from the maximun available for tracking/slewing when slewing.	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1353	53	25	46	0
2	2	Softmotion Tracking max acceleration	This acceleration is the maximun available acceleration when axis is in tracking mode. This is used for tracking and slewing combination	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1354	53	25	46	0
14	14	Softmotion Tracking max jerk	This jerk is the maximun available acceleration when axis is in tracking mode. This is used for tracking and slewing combination	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1355	53	25	46	0
2	2	Softmotion Tracking max speed	This jerk is the maximun available speed when axis is in tracking mode. This is used for tracking and slewing combination	deg/s	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1356	53	25	46	0
1000.0000000000	1000.0000000000	Stabilization Time	Time to wait after finding references in Homming process	ms	DOUBLE	2	0	MainAxis	Elevation	800	2000	1	1299	53	25	46	0
400.Elevation	400.Elevation	Subsystem Path	Defines the subsystem path when an error must be transmitted		STRING	3	0	MainAxis	Elevation	0	0	0	1300	53	25	46	0
1.0000000000	1.0000000000	TCS Default Acceleration	Default acceleration in TCS command mode	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	0.1	10.5	1	1301	53	25	46	0
14.0000000000	14.0000000000	TCS Default Jerk	Default Jerk in TCS command mode	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	0.1	28	1	1302	53	25	46	0
2.0000000000	2.0000000000	TCS Default Velocity	Default velocity in TCS command mode	deg/s	DOUBLE	2	1	MainAxis	Elevation	0	10.5	1	1303	53	25	46	0
2	2	TCS Max Acceleration	Maximun allowed acceleration in TCS command mode	deg/s^2	DOUBLE	2	0	MainAxis	Elevation	1	10.5	1	1304	53	25	46	0
28.0000000000	28.0000000000	TCS Max Jerk	Maximum Jerk in TCS command mode	deg/s^3	DOUBLE	2	0	MainAxis	Elevation	0.1	28	1	1305	53	25	46	0
7.0000000000	7.0000000000	TCS Max Velocity	Maximun allowed velocity in TCS command mode	deg/s	DOUBLE	2	0	MainAxis	Elevation	1	10.5	1	1306	53	25	46	0
1000.0000000000	1000.0000000000	Timeout for Ack CW	Timeout for receive and ack from Cable Wrap	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1307	53	25	46	0
2000.000000	2000.000000	Timeout for Ack EIB	Timeout for receive and ack from EIB	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1308	53	25	46	0
200.0000000000	200.0000000000	Timeout for Axis Disable	Timeout for disable axis and drives in the softmotion axis	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1310	53	25	46	0
1500.0000000000	1500.0000000000	Timeout for Axis Enable	Timeout for enable axis and drives in the softmotion axis	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1311	53	25	46	0
20000.0000000000	20000.0000000000	Timeout for Brake Engage	Timeout for engaging brakes	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1312	53	25	46	0
60000.0000000000	60000.0000000000	Timeout for Brake Release	Timeout for releasing brakes	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1313	53	25	46	0
1000.0000000000	1000.0000000000	Timeout for Cable Wrap Power Off	Timeout for power off cable wrap	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1314	53	25	46	0
1000.0000000000	1000.0000000000	Timeout for Cable Wrap Power On	Timeout for power on cable wrap	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1315	53	25	46	0
1000.0000000000	1000.0000000000	Timeout for EnableTracking	Timeout for enabling the tracking	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1327	53	25	46	0
130.0000000000	130.0000000000	Timeout for Fault Stop	Timeout margin to stop when a fault is detected	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1316	53	25	46	0
40000.0000000000	40000.0000000000	Timeout for Homming	Timeout for perform a homming operation	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1317	53	25	46	0
300000.000000	300000.000000	Timeout for Power Off	Timeout for all power off sequence	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1318	53	25	46	0
300000.000000	300000.000000	Timeout for Power On	Timeout for all power on sequence	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1319	53	25	46	0
30000.000000	30000.000000	Timeout for Reset	Timeout for reseting actions	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1320	53	25	46	0
2000.0000000000	2000.0000000000	Timeout for Reset Axis	Timeout for reseting axis faults	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1321	53	25	46	0
150.0000000000	150.0000000000	Timeout for Stop	Margin for a standard stop	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1322	53	25	46	0
300.0000000000	300.0000000000	Timeout for Stop in Homing	Timeout margin for stopping homing operation 	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1324	53	25	46	0
150.0000000000	150.0000000000	Timeout Move Margin	Margin for a movement	%	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1325	53	25	46	0
1000.0000000000	1000.0000000000	Traking Consecutive tracking command timeout	After the firs tracking command is received, the time to generate and error if another tracking command is not received	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1338	53	25	46	0
5000.0000000000	5000.0000000000	Traking First tracking command timeout	After the enable tracking command is received, the time to generate and error if a tracking command is not received	ms	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1339	53	25	46	0
0.0000000000	0.0000000000	Traking Time offset	Time offset to apply to received command time in tracking command	s	DOUBLE	2	0	MainAxis	Elevation	4	12	0	1340	53	25	46	0
5.0000000000	5.0000000000	Horn Time (s)	Time that the horn will be sounding	s	DOUBLE	2	0	MainAxis	General	0	0	0	1409	45	25	46	0
40.0000000000	40.0000000000	Light Time (s)	Time that the light will be lighting	s	DOUBLE	2	0	MainAxis	General	0	0	0	1410	45	25	46	0
10.0000000000	10.0000000000	Commands to update settings	When the number of commands to track ambient temperature set in this settings is received by the task, the settings will be updated		DOUBLE	2	1	MainCabinetTemperature	MainCabinet	5	250	1	1391	3	13	0	0
45.0000000000	45.0000000000	Critical High Cabinet Temperature	This is the temperature at which an alarm is triggered.	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	20	49	1	12	3	13	46	0
4.0000000000	4.0000000000	Critical Low Cabinet Temperature	This is the temperature at which an alarm is triggered.	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	-4	10	1	13	3	13	46	0
15.0000000000	15.0000000000	DefaultSetpoint	The setpoint sent when initializing, exiting and when going to fault in the Cabinet OMT.	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	5	10	0	705	3	13	0	0
43.0000000000	43.0000000000	High Cabinet Temperature	Temperature causing a warning.	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	20	48	1	10	3	13	46	0
5.0000000000	5.0000000000	High Surface Temperature	The difference between ambient temperature and surface temperature is above the allowed one	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	0	25	1	8	3	13	46	0
		ID String			STRING	3	0	MainCabinetTemperature	MainCabinet	4	10	1	1063	3	13	46	0
192.168.210.30	192.168.210.30	IP address	This is the IP address of the RMC for the modbus connection.		STRING	3	1	MainCabinetTemperature	MainCabinet	4	10	1	1405	3	13	46	0
5.0000000000	5.0000000000	Low Cabinet Temperature	Temperature causing a warning.	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	-5	10	1	11	3	13	46	0
-5.0000000000	-5.0000000000	Low Surface Temperature	The difference between ambient temperature and surface temperature is bellow the allowed one	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	-30	1	1	9	3	13	46	0
2.000000	2.000000	Lower Limit Hysteresis Relative	This is the lower temperature limit  relative to the ambient temperature for the hysteresis control used when RMC is not working	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	0	15	1	406	3	13	46	0
35.0000000000	35.0000000000	Maximum Setpoint Temperature	Maximum allowed temperature for setpoint	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	30	40	1	403	3	13	46	0
5.000000	5.000000	Minimum Setpoint Temperature	Minimum allowed temperature for setpoint	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	5	10	1	404	3	13	46	0
502.0000000000	502.0000000000	port	This is the connection port for the modbus of the RMC.		DOUBLE	2	1	MainCabinetTemperature	MainCabinet	0	0	0	1406	3	13	46	0
1350.0000000000	1350.0000000000	Special Error Lower Limit	The error numbers between this setting and the Special Error Upper Limit will trigger the special fault in the main cabinet statechart. This special fault will trigger a fault in all subsystem to prepare for a possible cabinet switch off.		DOUBLE	2	0	MainCabinetTemperature	MainCabinet	20	48	0	1382	3	13	46	0
1399.0000000000	1399.0000000000	Special Error Upper Limit	The error numbers between this setting and the Special Error Lower Limit will trigger the special fault in the main cabinet statechart. This special fault will trigger a fault in all subsystem to prepare for a possible cabinet switch off.		DOUBLE	2	0	MainCabinetTemperature	MainCabinet	20	48	0	1381	3	13	46	0
1300.MainCabinet	1300.MainCabinet	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	1	MainCabinetTemperature	MainCabinet	4	10	1	1062	3	13	46	0
2.000000	2.000000	Upper Limit Hysteresis Relative	This is the upper temperature limit  relative to the ambient temperature for the hysteresis control used when RMC is not working	degC	DOUBLE	2	1	MainCabinetTemperature	MainCabinet	0	45	1	405	3	13	46	0
600.MPS	600.MPS	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MainPowerSupply	General	1	7	0	894	47	27	46	0
0.0000000000	0.0000000000	CW Power Off	Control Word value for powering off the MPS		DOUBLE	2	0	MainPowerSupply	MainPowerSupply	0	0	0	379	48	27	46	0
0.0000000000	0.0000000000	CW Power On	Control Word value for powering on the MPS		DOUBLE	2	0	MainPowerSupply	MainPowerSupply	0	0	0	378	48	27	46	0
0.0000000000	0.0000000000	CW Reset	Control Word value for resetting the error of the MPS		DOUBLE	2	0	MainPowerSupply	MainPowerSupply	0	0	0	380	48	27	46	0
75.0000000000	75.0000000000	MaxCurrent	This is the maximum allowed curent, above this value an alarm is sent.	A	DOUBLE	2	1	MainPowerSupply	MainPowerSupply	0	0	0	665	48	27	46	0
70.0000000000	70.0000000000	MaxCurrentWarning	This is the maximum allowed curent, above this value a warning is sent.	A	DOUBLE	2	1	MainPowerSupply	MainPowerSupply	0	0	0	853	48	27	46	0
10.0000000000	10.0000000000	MaxPowerOnVoltage	This is the maximum allowed voltage for enabling power on, if the voltage is above this value the power on command in idle is rejected.	V	DOUBLE	2	0	MainPowerSupply	MainPowerSupply	0	0	0	1424	48	27	46	0
500.0000000000	500.0000000000	MinVoltage	This is the minimum allowed voltage, bellow this value an alarm is sent.	V	DOUBLE	2	1	MainPowerSupply	MainPowerSupply	0	0	0	666	48	27	46	0
550.0000000000	550.0000000000	MinVoltageWarning	This is the minimum allowed voltage, bellow this value a warning is sent.	V	DOUBLE	2	1	MainPowerSupply	MainPowerSupply	0	0	0	855	48	27	46	0
150000.0000000000	150000.0000000000	Powering time out	Timeout of the powering process	ms	DOUBLE	2	1	MainPowerSupply	MainPowerSupply	0	0	0	381	48	27	46	0
1000.0000000000	1000.0000000000	Reseting time	Waiting time between the MPS reset and clearing faults	ms	DOUBLE	2	1	MainPowerSupply	MainPowerSupply	0	0	0	382	48	27	46	0
5000.0000000000	5000.0000000000	Wait Power Off In Fault	Time to wait before sending switch off to Power supply	ms	DOUBLE	2	0	MainPowerSupply	MainPowerSupply	0	0	0	977	48	27	46	0
15.0000000000	15.0000000000	MinElevationPosition	Minimum Elevation Position for the mirror cover to close.	deg	DOUBLE	2	1	MirrorCover	General	0	0	0	873	14	19	46	0
900.MC	900.MC	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MirrorCover	General	1	7	0	526	14	19	46	0
60000.0000000000	60000.0000000000	WaitTrans_Timeout	Wait transition timeout	ms	DOUBLE	2	1	MirrorCover	General	0	0	0	540	14	19	46	0
25.0000000000	25.0000000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC1	0	30	1	80	15	19	46	0
136.0000000000	136.0000000000	Deployed Position	The deployed position.	deg	DOUBLE	2	0	MirrorCover	MC1	-5	140	1	834	15	19	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCover	MC1	0	136	1	1394	15	19	46	0
900	900	Error ID	Error id of the current instance.		STRING	3	0	MirrorCover	MC1	1	7	0	88	15	19	46	0
MC X+	MC X+	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCover	MC1	1	7	0	464	15	19	46	0
MC Y-,MC Y+,MCL Y-,MCL X+,MCL Y+,MCL X-	MC Y-,MC Y+,MCL Y-,MCL X+,MCL Y+,MCL X-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCover	MC1	1	7	0	567	15	19	46	0
8.0000000000	8.0000000000	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCover	MC1	-5	140	0	829	15	19	46	0
0	0	IsOnTop	This setting is used to know if this MC is on top or not. This is used in the guard.		BOOLEAN	1	0	MirrorCover	MC1	0	136	1	571	15	19	46	0
10.0000000000	10.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCover	MC1	0	50	1	869	15	19	46	0
137	137	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCover	MC1	-5	140	1	37	15	19	46	0
25.0000000000	25.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCover	MC1	0	0	0	874	15	19	46	0
0.8000000000	0.8000000000	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCover	MC1	-5	136	1	104	15	19	46	0
60.0000000000	60.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCover	MC1	0	120	1	45	15	19	46	0
60.0000000000	60.0000000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCover	MC1	0	120	1	53	15	19	46	0
5.0000000000	5.0000000000	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCover	MC1	1	7	0	96	15	19	46	0
120.0000000000	120.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCover	MC1	0	440	1	62	15	19	46	0
22.0000000000	22.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC1	0.1	25	1	71	15	19	46	0
20.0000000000	20.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCover	MC1	0.1	25	1	29	15	19	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCover	MC1	0	0	0	468	15	19	46	0
180.000000	180.000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCover	MC1	0	0	0	469	15	19	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCover	MC1	0	0	0	470	15	19	46	0
5000.000000	5000.000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCover	MC1	1	7	0	471	15	19	46	0
0	0	OpenOrder	This parameter indicates if this MC is one of the first MC to open. If true goes first, if false goes second		BOOLEAN	1	0	MirrorCover	MC1	0	136	1	536	15	19	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCover	MC1	0	0	0	472	15	19	46	0
1.0000000000	1.0000000000	Retracted Position	The retracted position.	deg	DOUBLE	2	0	MirrorCover	MC1	-5	136	1	835	15	19	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCover	MC1	0	0	0	473	15	19	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCover	MC1	0	0	0	474	15	19	46	0
25.000000	25.000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC2	0	25	1	81	16	19	46	0
135.2	135.2	Deployed Position	The deployed position.	deg	DOUBLE	2	0	MirrorCover	MC2	-5	140	1	836	16	19	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCover	MC2	0	136	1	1395	16	19	46	0
900	900	Error ID	Error id of the current instance.		STRING	3	0	MirrorCover	MC2	1	7	0	89	16	19	46	0
MC Y+	MC Y+	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCover	MC2	1	7	0	465	16	19	46	0
MC X+,MC X-,MCL Y-,MCL X+,MCL Y+,MCL X-	MC X+,MC X-,MCL Y-,MCL X+,MCL Y+,MCL X-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCover	MC2	1	7	0	568	16	19	46	0
8.0000000000	8.0000000000	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCover	MC2	-5	140	0	827	16	19	46	0
1	1	IsOnTop	This setting is used to know if this MC is on top or not. This is used in the guard.		BOOLEAN	1	0	MirrorCover	MC2	0	136	1	572	16	19	46	0
10.0000000000	10.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCover	MC2	0	50	1	870	16	19	46	0
136.000000000	136.000000000	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCover	MC2	-5	136	1	38	16	19	46	0
25.0000000000	25.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCover	MC2	0	0	0	875	16	19	46	0
-1	-1	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCover	MC2	-5	136	1	105	16	19	46	0
60.0000000000	60.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCover	MC2	0	120	1	46	16	19	46	0
60.0000000000	60.0000000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCover	MC2	0	120	1	54	16	19	46	0
11	11	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCover	MC2	1	7	0	97	16	19	46	0
120.0000000000	120.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCover	MC2	0	440	1	63	16	19	46	0
22.0000000000	22.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC2	0	25	1	72	16	19	46	0
20.0000000000	20.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCover	MC2	0	25	1	31	16	19	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCover	MC2	0	0	0	475	16	19	46	0
180.000000	180.000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCover	MC2	0	0	0	476	16	19	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCover	MC2	0	0	0	477	16	19	46	0
5000.000000	5000.000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCover	MC2	1	7	0	478	16	19	46	0
1	1	OpenOrder	This parameter indicates if this MC is one of the first MC to open. If true goes first, if false goes second		BOOLEAN	1	0	MirrorCover	MC2	0	136	1	537	16	19	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCover	MC2	0	0	0	479	16	19	46	0
0	0	Retracted Position	The retracted position.	deg	DOUBLE	2	0	MirrorCover	MC2	-5	136	1	839	16	19	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCover	MC2	0	0	0	480	16	19	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCover	MC2	0	0	0	481	16	19	46	0
25.0000000000	25.0000000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC3	0	25	1	82	17	19	46	0
134.0000000000	134.0000000000	Deployed Position	The deployed position.	deg	DOUBLE	2	0	MirrorCover	MC3	-5	140	1	837	17	19	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCover	MC3	0	136	1	1396	17	19	46	0
900	900	Error ID	Error id of the current instance.		STRING	3	0	MirrorCover	MC3	1	7	0	90	17	19	46	0
MC X-	MC X-	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCover	MC3	1	7	0	466	17	19	46	0
MC Y+,MC Y-,MCL Y-,MCL X+,MCL Y+,MCL X-	MC Y+,MC Y-,MCL Y-,MCL X+,MCL Y+,MCL X-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCover	MC3	1	7	0	569	17	19	46	0
8.0000000000	8.0000000000	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCover	MC3	-5	140	0	828	17	19	46	0
0	0	IsOnTop	This setting is used to know if this MC is on top or not. This is used in the guard.		BOOLEAN	1	0	MirrorCover	MC3	0	136	1	573	17	19	46	0
10.0000000000	10.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCover	MC3	0	50	1	871	17	19	46	0
135.0000000000	135.0000000000	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCover	MC3	-5	136	1	39	17	19	46	0
25.0000000000	25.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCover	MC3	0	0	0	876	17	19	46	0
